place_id,population
"40225","1481"
"47199","70"
"34204","53"
"42205","87"
"47200","76"
"34205","61"
"28170","3388"
"16242","344"
"34206","934"
"24205","1132"
"24207","327"
"49240","198"
"9427","1492"
"50283","92"
"34208","49"
"39099","3899"
"16243","470"
"9428","107"
"9429","58"
"49241","249"
"9430","23"
"49242","478"
"50284","166"
"49243","110"
"5256","113"
"37351","277"
"47203","66"
"31254","2847"
"14067","4871"
"47204","258"
"50285","833"
"5257","134"
"6149","12835"
"45187","4896"
"24209","2899"
"44251","298"
"12129","2200"
"9431","122"
"47205","490"
"9432","186"
"47206","80"
"39100","1003"
"9433","62"
"47207","307"
"6150","907"
"16244","759"
"24210","613"
"49244","56"
"47208","68"
"6151","1234"
"37352","216"
"9434","1827"
"34210","106"
"14068","619"
"13089","1826"
"44252","89"
"12130","489"
"34211","201"
"9437","293"
"3139","34673"
"34213","56"
"47209","33"
"47210","468"
"49245","267"
"9438","699"
"34214","187"
"49246","227"
"47211","55"
"16245","456"
"47212","379"
"6152","1477"
"37353","126"
"50286","96"
"26166","160"
"21074","3338"
"16246","516"
"47213","121"
"28172","13878"
"9439","1407"
"9440","81"
"49247","432"
"34215","172"
"34216","61"
"9441","94"
"50287","313"
"2078","1094"
"16247","80"
"9442","427"
"26167","58"
"34217","1690"
"49248","239"
"47214","1602"
"49249","81"
"49250","1475"
"16248","1018"
"49251","169"
"45188","3815"
"34218","595"
"11040","455"
"2079","4027"
"12131","62"
"24212","1126"
"24211","294"
"24901","949"
"13090","1148"
"41097","4459"
"28173","703"
"28174","2555"
"28175","1441"
"11041","12150"
"34220","176"
"24213","176"
"37354","7202"
"13091","634"
"49252","333"
"50903","2720"
"9443","170"
"31255","119"
"16249","2481"
"9444","63"
"9445","44"
"34221","175"
"26168","8070"
"9446","12"
"24214","687"
"18908","948"
"34222","112"
"10209","261"
"10210","407"
"9447","45"
"45189","873"
"45190","527"
"24215","164"
"24216","715"
"49255","384"
"24217","143"
"34223","237"
"45191","612"
"34224","43"
"47215","52"
"34225","6469"
"47216","127"
"49256","274"
"9448","214"
"22249","168"
"22250","432"
"47217","2713"
"45192","3250"
"19317","149"
"29095","4176"
"9449","119"
"19318","31"
"5905","226"
"49257","350"
"45193","712"
"26169","74"
"49258","112"
"9450","27"
"46257","7049"
"37363","113"
"14069","8729"
"47218","1184"
"50288","4720"
"5258","115"
"42206","8"
"16250","65"
"9451","279"
"50290","443"
"50289","54"
"28176","21445"
"29902","3296"
"47219","61"
"13092","2078"
"16251","2249"
"23096","3081"
"6153","25667"
"10211","456"
"19319","6573"
"10212","2021"
"21075","373"
"24218","488"
"49259","78"
"18187","582"
"47220","175"
"21076","2820"
"13093","4935"
"47221","102"
"33075","292"
"28178","1563"
"13094","290"
"41100","1120"
"47222","87"
"22251","390"
"29098","1476"
"9454","43"
"12133","61"
"5259","118"
"41098","6610"
"23097","8193"
"5260","101"
"49260","818"
"37355","173"
"14070","1461"
"6154","3397"
"28177","17180"
"34227","75"
"44256","39"
"14071","1046"
"30042","2910"
"41099","4858"
"29096","3356"
"29097","5299"
"18188","2021"
"34228","88"
"24219","541"
"24902","356"
"2080","583"
"34229","59"
"24221","870"
"24222","18638"
"9455","45"
"9456","158"
"37356","98"
"26170","593"
"16253","374"
"37357","277"
"5261","33"
"16254","220"
"49263","45"
"37358","192"
"16255","154"
"37359","174"
"50291","106"
"16263","1270"
"37360","231"
"10214","235"
"6156","1379"
"37361","88"
"26171","158"
"42207","51"
"46258","3554"
"49264","571"
"42208","22"
"44257","164"
"16258","184"
"16259","43"
"28179","2011"
"10213","599"
"13095","75"
"6155","2117"
"42209","139"
"44258","55"
"16910","77"
"49261","1821"
"14072","1131"
"9903","4097"
"49262","413"
"47223","170"
"49265","127"
"49266","77"
"23098","965"
"49267","107"
"26172","27"
"16264","429"
"16265","20"
"45194","74"
"24223","2974"
"28180","7335"
"5262","347"
"16266","380"
"19321","45"
"37362","6351"
"24224","611"
"42211","88"
"16269","443"
"23099","6014"
"46259","589"
"9458","644"
"37364","796"
"44260","170"
"37365","185"
"34230","17"
"47224","111"
"37366","40"
"44261","863"
"34231","208"
"34232","820"
"21077","2176"
"50292","274"
"49268","383"
"2081","25184"
"23101","405"
"26173","5"
"50293","446"
"44262","172"
"50294","74"
"13096","9814"
"45195","2536"
"16270","194"
"16271","793"
"6157","437"
"13097","2791"
"26174","140"
"16272","211"
"24225","1121"
"9460","185"
"34233","141"
"42212","67"
"37367","190"
"10215","354"
"37368","21"
"42213","28"
"19322","27"
"45196","1820"
"19323","39"
"37369","135"
"37370","331"
"49269","231"
"24226","199"
"45197","2478"
"47225","75"
"34234","72"
"37371","271"
"44263","505"
"9463","268"
"45198","2403"
"5263","162"
"23903","4316"
"2082","109"
"9464","41"
"31257","1191"
"34236","159"
"24227","1852"
"34237","648"
"31258","10204"
"2083","224"
"47226","159"
"26175","50"
"47227","57"
"49270","162"
"2084","338"
"37372","141"
"40228","604"
"47228","533"
"40229","27"
"26176","56"
"9466","115"
"41101","7818"
"9467","74"
"16273","332"
"49272","77"
"49271","187"
"47229","245"
"33076","14439"
"14073","3229"
"28181","27835"
"37373","764"
"28182","253"
"34238","357"
"9471","186"
"33077","1206"
"24228","665"
"24229","419"
"9472","54"
"9473","87"
"40230","110"
"44264","329"
"19324","182"
"3140","33964"
"34240","90"
"34241","18"
"34242","114"
"34243","362"
"16274","114"
"12137","39"
"37374","1351"
"9476","72"
"37375","760"
"26177","324"
"34245","333"
"34246","76"
"17233","3291"
"8304","1107"
"17232","202"
"47194","340"
"9424","41"
"25253","169"
"50282","72"
"37350","429"
"9425","520"
"43176","892"
"15092","7057"
"44265","251"
"25255","470"
"46260","3420"
"12138","28682"
"49273","180"
"16275","11"
"43177","428"
"5264","57"
"26178","77"
"26179","42"
"29099","2034"
"19325","148"
"42215","855"
"43178","2056"
"44266","119"
"45199","4416"
"41102","19266"
"13098","2298"
"14074","2536"
"50295","49"
"12139","339"
"5265","84"
"37376","2499"
"1059","251774"
"27066","15466"
"44267","73"
"12140","1536"
"8308","168"
"2085","337"
"9478","46"
"42216","25"
"18189","976"
"39102","2724"
"42217","38"
"47230","323"
"3081","2739"
"46145","29231"
"46143","5655"
"46146","2168"
"27021","1806"
"12052","701"
"43052","1170"
"32032","9715"
"46110","29623"
"27025","3273"
"32036","1375"
"32037","745"
"35034","16571"
"42218","113"
"40231","128"
"46261","2067"
"45200","5901"
"19326","3791"
"19327","444"
"22252","143"
"30043","34432"
"37377","235"
"1060","268"
"19329","71"
"19330","78"
"45201","5329"
"42219","40"
"16276","21"
"45202","5198"
"33078","132"
"31261","292"
"46262","229"
"22253","57"
"2086","2657"
"45203","3940"
"45204","809"
"45205","11222"
"29100","2864"
"19331","4044"
"19332","89"
"31262","297"
"9480","112"
"18192","2137"
"6158","16797"
"16277","122"
"16278","58"
"18913","834"
"11042","1387"
"6159","2803"
"50296","435"
"22254","1763"
"6160","3555"
"21078","3068"
"48095","3043"
"20078","1613"
"1061","183"
"48096","8447"
"37378","94"
"37379","200"
"1062","410"
"49275","61406"
"48905","3260"
"19333","116"
"5266","94"
"5267","116"
"50297","674997"
"37380","58"
"48097","1614"
"47231","6233"
"20079","23323"
"46263","359"
"26180","264"
"6161","311"
"10216","1805"
"10217","571"
"37381","144"
"16279","239"
"6162","3472"
"10218","1228"
"47232","111"
"28183","1658"
"26181","14"
"9482","35"
"16280","170"
"19334","44"
"40233","479"
"40234","429"
"15093","4472"
"9483","210"
"48024","1250"
"48025","1073"
"20025","1528"
"20026","259"
"20027","3711"
"48913","1490"
"1018","1747"
"31073","348"
"48915","413"
"31907","14894"
"20028","3002"
"44268","33"
"10219","1367"
"37382","164"
"19335","78"
"12141","114"
"26183","93"
"24230","427"
"18193","19155"
"31263","303"
"12142","171"
"50298","8565"
"21079","808"
"31264","219"
"14075","641"
"1063","2302"
"18194","2548"
"20081","10098"
"20080","9728"
"9485","56"
"31265","109"
"4103","3005"
